鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
杉林區,土地,月眉段二小段4231~4260地號,1805.0,,特定農業區,農牧用地,1080603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3100000,1717,,0.0,0,,RPQNMLPKPHOFFHE09CA
大社區,土地,大安段961~990地號,35.0,住,,,1080614,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1897350,54210,,0.0,0,向政府機關承購之案件。;,RPQNMLNJPHOFFIE88CA
仁武區,房地(土地+建物),高雄市仁武區大福街211~240號,30.67,住,,,1080624,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700501,97.16,3,2,2,有,無,1500000,15438,,0.0,0,,RPSNMLNJPHOFFIE09CA
鳳山區,房地(土地+建物),高雄市鳳山區紅毛港路61~90號,81.47,住,,,1080521,土地1建物1車位0,全,五層,透天厝,住家用,見其他登記事項,1070521,277.0,5,2,5,有,無,19800000,71480,,0.0,0,,RPRNMLSLPHOFFGE86CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北明街151~180號,21.05,住,,,1080511,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080114,127.22,3,2,2,有,有,8540000,67128,坡道平面,18.94,0,含裝潢,RPQNMLSKPHOFFGE66CA
大樹區,土地,湖底段721~750地號,413.32,其他,,,1080614,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6513125,15758,,0.0,0,包含公共設施保留地之交易。;,RPQNMLKLPHOFFGE58CA
大樹區,土地,湖底段721~750地號,413.22,其他,,,1080614,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6513125,15762,,0.0,0,包含公共設施保留地之交易。;,RPRNMLKLPHOFFGE68CA
大樹區,土地,湖底段721~750地號,214.86,其他,,,1080614,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3386855,15763,,0.0,0,包含公共設施保留地之交易。;,RPSNMLKLPHOFFGE78CA
大樹區,土地,湖底段721~750地號,214.86,其他,,,1080614,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3386825,15763,,0.0,0,包含公共設施保留地之交易。;,RPTNMLKLPHOFFGE88CA
鳳山區,房地(土地+建物),高雄市鳳山區北昌三街1~30號,12.29,住,,,1080522,土地1建物1車位0,二層,十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010409,85.53,2,2,1,有,有,3500000,40921,,0.0,0,,RPUNMLMLPHOFFGE56CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區文殿街61~90號,19.15,住,,,1080531,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1000912,134.31,3,2,2,有,有,7800000,58075,坡道平面,0.0,0,附家電傢俱。登名人為2人。,RPWOMLMLPHOFFGE86CA
鳳山區,房地(土地+建物),高雄市鳳山區自立街120巷1~30號,45.5,住,,,1080617,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0620122,73.94,4,2,3,有,無,3000000,40573,,0.0,0,,RPUOMLLKPHOFFGE09CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區埤頂街31~60號,20.78,住,,,1080612,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010801,137.15,3,2,2,有,有,6100000,44477,坡道平面,0.0,0,,RPSNMLKKPHOFFGE68CA
鳳山區,房地(土地+建物),高雄市鳳山區東門街61~90號,134.88,住,,,1080529,土地3建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0760521,104.27,4,2,2,有,無,6180000,59269,,0.0,0,,RPTNMLTJPHOFFGE96CA
鳳山區,房地(土地+建物),高雄市鳳山區凱旋路375巷34弄1~30號,64.0,住,,,1080606,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0641206,76.8,3,2,2,有,無,5300000,69010,,0.0,0,,RPQOMLTJPHOFFGE76CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區建國路三段61~90號,18.01,住,,,1080526,土地1建物1車位1,二十七層，二十八層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0961215,234.55,4,2,2,有,有,10000000,42635,坡道平面,0.0,0,,RPVOMLOJPHOFFGE76CA
鳳山區,房地(土地+建物),高雄市鳳山區五甲一路610巷1~30號,9.27,住,,,1080617,土地1建物1車位0,二十五層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851203,145.57,4,2,2,有,有,5730000,39363,,0.0,0,,RPROMLNJPHOFFGE88CA
鳳山區,房地(土地+建物),高雄市鳳山區文學街1~30號,26.04,住,,,1080618,土地1建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0711208,72.06,2,2,1,有,無,5000000,69387,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLOJPHOFFGE86CA
鳳山區,房地(土地+建物),高雄市鳳山區新康街31~60號,28.65,住,,,1080610,土地1建物1車位0,一層，二層，騎樓,十二層,店面(店鋪),住商用,鋼筋混凝土造,0850406,169.0,3,2,2,有,無,11000000,65089,,0.0,0,,RPOOMLNJPHOFFGE58CA
燕巢區,土地,尖山段421~450地號,4722.56,,山坡地保育區,農牧用地,1080603,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4200000,889,,0.0,0,地形崎嶇，無出入道路。,RPWNMLTKPHOFFFE27CA
彌陀區,土地,彌港段601~630地號,8.16,農,,,1080622,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,123420,15125,,0.0,0,畸零地或有合併使用之交易。;,RPPNMLMLPHOFFFE58CA
橋頭區,房地(土地+建物)+車位,高雄市橋頭區仕豐南路91~120號,20.02,住,,,1080605,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830608,132.41,4,2,2,有,有,4050000,30587,坡道平面,0.0,0,附家電傢俱。賣方已折讓價金，未來屋況老舊或發生天災，面臨颱風大雨等等致本標的物發生壁癌或滲漏水，賣方不負瑕疵擔保責任。,RPRNMLSKPHOFFFE66CA
岡山區,房地(土地+建物)+車位,高雄市岡山區忠誠街181~210號,10.47,商,,,1080612,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070628,98.42,2,2,2,有,有,4700000,47755,升降機械,16.9,0,急買急賣。;,RPTNMLQLPHOFFFE76CA
燕巢區,土地,安招段961~990地號,983.27,住,,,1080620,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,39500000,40172,,0.0,0,,RPWNMLQLPHOFFFE07CA
梓官區,土地,梓信段661~690地號,954.91,住,,,1080222,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18501119,19375,,0.0,0,,RPQOMLQLPHOFFFE56CA
橋頭區,土地,甲圍段871~900地號,57.1,,鄉村區,乙種建築用地,1080616,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,28021,,0.0,0,親友、員工或其他特殊關係間之交易。;含未登記建物面積131.10平方公尺，持分全部,RPQQMLNJPHOFFFE88CA
燕巢區,土地,燕南段691~720地號,2086.14,農,,,1080610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7700000,3691,,0.0,0,,RPPPMLNJPHOFFFE68CA
楠梓區,土地,和平東段31~60地號,301.19,住,,,1080618,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22012170,73084,,0.0,0,向政府機關承購之案件。,RPSPMLOLPHOFFEE56CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路1巷1~30號,17.06,住,,,1071111,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080417,100.95,2,1,1,有,有,5800000,54282,坡道機械,10.68,900000,房地交易總價包含裝潢,RPUPMLTLPHOFFEE27CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區土庫三路251巷1~30號,16.54,住,,,1080607,土地2建物1車位1,十二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010817,150.49,3,2,1,有,有,5750000,38209,坡道平面,29.02,0,,RPWRMLQKPHOFFEE27CA
左營區,房地(土地+建物)+車位,高雄市左營區明華一路271~300號,23.85,住,,,1080603,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,0890623,198.13,4,2,2,有,有,12800000,64604,坡道平面,0.0,0,,RPWPMLQKPHOFFEE07CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區榮昌街1~30號,17.65,住,,,1080522,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970912,134.18,3,2,2,有,有,5700000,42480,坡道機械,0.0,0,,RPTPMLRKPHOFFEE86CA
左營區,房地(土地+建物),高雄市左營區文萊路1~30號,25.18,住,,,1080531,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0730921,79.44,3,2,2,有,無,3400000,42800,,0.0,0,,RPPNMLNKPHOFFEE48CA
左營區,房地(土地+建物)+車位,高雄市左營區文學路241~270號,29.82,住,,,1080317,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071031,186.7,3,2,2,有,有,11150000,65599,坡道平面,36.24,1280000,親友、員工或其他特殊關係間之交易。;,RPUOMLPKPHOFFEE66CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路1巷1~30號,17.38,住,,,1071125,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080417,102.78,2,1,2,有,有,5580000,54291,坡道機械,0.0,0,,RPTOMLMKPHOFFEE88CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路1巷1~30號,25.28,住,,,1071119,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080417,149.14,3,2,2,有,有,8010000,53708,坡道平面,0.0,0,,RPXPMLMKPHOFFEE76CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路1巷1~30號,14.54,住,,,1080101,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080417,86.64,2,1,1,有,有,4550000,52516,坡道機械,0.0,0,,RPXOMLLKPHOFFEE56CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路1巷1~30號,25.28,住,,,1071104,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080417,149.14,3,2,2,有,有,7760000,52032,坡道平面,0.0,0,,RPPPMLLKPHOFFEE48CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路1巷1~30號,18.96,住,,,1071216,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080417,111.35,2,1,1,有,有,5850000,52537,坡道平面,0.0,0,,RPQPMLLKPHOFFEE58CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路1巷1~30號,17.38,住,,,1071115,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080417,102.78,2,1,2,有,有,6300000,61296,坡道機械,0.0,0,房地交易總價含裝潢,RPWPMLLKPHOFFEE56CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路1巷1~30號,24.81,住,,,1080225,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080417,146.3,3,2,2,有,有,8100000,55366,坡道平面,0.0,0,,RPXPMLLKPHOFFEE66CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路1巷1~30號,23.7,住,,,1080413,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080417,140.57,3,2,2,有,有,8200000,58334,坡道機械,0.0,0,房地交易總價含裝潢,RPPQMLLKPHOFFEE58CA
左營區,房地(土地+建物),高雄市左營區文慈路170巷1~30號,78.37,住,,,1080525,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0870522,234.48,7,2,7,有,無,15660000,66786,,0.0,0,含增建或未登記建物。;,RPRQMLLKPHOFFEE78CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路1巷1~30號,24.81,住,,,1080209,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080417,146.3,3,2,2,有,有,8700000,59467,坡道平面,0.0,0,房地交易總價含總價權利人:2人,RPSQMLLKPHOFFEE88CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路1巷1~30號,25.91,住,,,1071221,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080417,153.56,3,2,2,有,有,8020000,52227,坡道平面,0.0,0,,RPUQMLLKPHOFFEE09CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路1巷1~30號,23.7,住,,,1071217,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080417,140.5,3,2,2,有,有,7460000,53096,坡道平面,0.0,0,,RPWQMLLKPHOFFEE66CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路1巷1~30號,14.54,住,,,1071211,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080417,86.64,2,1,1,有,有,4470000,51593,坡道機械,0.0,0,,RPXQMLLKPHOFFEE76CA
左營區,房地(土地+建物),高雄市左營區文川路211~240號,6.03,商,,,1080531,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1030716,87.09,2,1,1,有,有,5350000,61431,,0.0,0,,RPPRMLLKPHOFFEE68CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路1巷1~30號,24.81,住,,,1080217,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080417,146.3,3,2,2,有,有,8660000,59193,坡道平面,0.0,0,房地交易總價含裝潢,RPPNMLMKPHOFFEE38CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路1巷1~30號,14.54,住,,,1080217,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080417,86.64,2,1,1,有,有,4880000,56325,坡道機械,0.0,0,,RPQNMLMKPHOFFEE48CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路1巷1~30號,23.23,住,,,1080316,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080417,137.72,3,2,2,有,有,7160000,51990,坡道機械,0.0,0,,RPRNMLMKPHOFFEE58CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路1巷1~30號,25.28,住,,,1071125,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080417,149.14,3,2,2,有,有,8100000,54311,坡道平面,0.0,0,,RPQOMLMKPHOFFEE58CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路1巷1~30號,25.12,住,,,1071118,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080417,148.11,3,2,2,有,有,8300000,56039,坡道平面,0.0,0,,RPROMLMKPHOFFEE68CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路1巷1~30號,24.81,住,,,1080203,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080417,146.3,3,2,2,有,有,8080000,55229,坡道平面,0.0,0,,RPVOMLMKPHOFFEE09CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路1巷1~30號,17.06,住,,,1080203,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080417,100.95,2,1,1,有,有,5620000,55671,坡道機械,0.0,0,,RPWOMLMKPHOFFEE56CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路1巷1~30號,17.38,住,,,1080323,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080417,102.78,2,1,2,有,有,6900000,67134,坡道機械,0.0,0,房地交易總價含裝潢,RPXOMLMKPHOFFEE66CA
左營區,房地(土地+建物),高雄市左營區重上街198巷18弄1~30號,11.61,商,,,1080519,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850103,104.45,3,2,2,有,有,4500000,43083,,0.0,0,,RPRNMLLKPHOFFEE48CA
左營區,房地(土地+建物)+車位,高雄市左營區重文街31~60號,15.11,住,,,1080519,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080430,105.43,2,2,1,有,有,6450000,61178,坡道機械,22.5,0,,RPQPMLKKPHOFFEE48CA
左營區,房地(土地+建物)+車位,高雄市左營區重文街31~60號,15.11,住,,,1080518,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080430,105.43,2,2,1,有,有,6550000,62127,坡道機械,22.5,0,,RPRPMLKKPHOFFEE58CA
左營區,房地(土地+建物),高雄市左營區菜公一路57巷1~30號,66.0,住,,,1080531,土地2建物1車位0,全,二層,透天厝,,加強磚造,0770121,104.5,3,2,2,有,無,7900000,75598,,0.0,0,"含一樓空地,3樓,4樓,頂樓等增建",RPUNMLKKPHOFFEE68CA
左營區,土地,新庄段四小段1~30地號,115.0,住,,,1080502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,34780000,302435,,0.0,0,"權利人有4人,上有2棟未保存建物",RPQPMLSJPHOFFEE56CA
楠梓區,房地(土地+建物),高雄市楠梓區楠梓區新昌街78巷1~30號,58.0,住,,,1080605,土地1建物1車位0,全,二層,透天厝,,加強磚造,0680512,69.84,3,1,1,有,無,5500000,78751,,0.0,0,含增建或未登記建物。;,RPSNMLTJPHOFFEE66CA
左營區,房地(土地+建物)+車位,高雄市左營區華夏路1771~1800號,13.52,住,,,1080505,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,見使用執照,0920114,128.53,3,2,1,有,有,6300000,49016,坡道平面,29.92,0,,RPWNMLSJPHOFFEE96CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區廣昌街181~210號,7.8,住,,,1080524,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1041103,49.96,3,2,2,有,有,2450000,49029,其他,0.0,0,,RPQNMLPJPHOFFEE68CA
左營區,房地(土地+建物)+車位,高雄市左營區介壽路221巷1~30號,13.94,住,,,1080603,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960402,129.23,3,2,2,有,有,6450000,49911,坡道平面,17.73,0,,RPQPMLMJPHOFFEE58CA
楠梓區,房地(土地+建物),高雄市楠梓區壽民路82巷1~30號,32.25,住,,,1080610,土地3建物1車位0,三層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680106,68.08,4,2,2,有,無,2600000,38190,,0.0,0,,RPOQMLNJPHOFFEE58CA
左營區,房地(土地+建物)+車位,高雄市左營區文學路631~660號,19.48,住,,,1080428,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070906,157.28,3,2,2,有,有,11000000,69939,坡道平面,16.25,0,,RPTNMLOJPHOFFEE88CA
楠梓區,土地,藍田西段301~330地號,415.32,住,,,1080620,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18088999,43554,,0.0,0,向政府機關承購之案件。;,RPOOMLOJPHOFFEE48CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區金和街168巷61~90號,11.11,住,,,1080521,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070606,128.69,2,1,2,有,有,5380000,41675,坡道平面,32.71,1380000,,RPTOMLNJPHOFFEE88CA
楠梓區,房地(土地+建物),高雄市楠梓區金和街168巷31~60號,11.11,住,,,1080523,土地1建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070606,97.81,2,1,2,有,有,4420000,45190,,0.0,0,,RPUOMLNJPHOFFEE98CA
楠梓區,房地(土地+建物),高雄市楠梓區金和街168巷61~90號,10.9,住,,,1080518,土地1建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070606,95.72999999999999,2,1,2,有,有,4500000,47007,,0.0,0,含裝潢,RPVOMLNJPHOFFEE09CA
楠梓區,房地(土地+建物),高雄市楠梓區金和街168巷61~90號,10.9,住,,,1080508,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070606,95.97,2,1,2,有,有,4350000,45327,,0.0,0,,RPWOMLNJPHOFFEE56CA
楠梓區,房地(土地+建物),高雄市楠梓區後昌路781~810號,25.84,住,,,1080601,土地1建物1車位0,五層，電梯樓梯間,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840720,142.91000000000003,4,2,2,有,有,4750000,33238,,0.0,0,,RPVNMLNJPHOFFEE98CA
左營區,房地(土地+建物),高雄市左營區文學路631~660號,11.91,住,,,1080523,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070906,103.84,2,2,1,有,有,7450000,71745,,0.0,0,,RPWNMLNJPHOFFEE09CA
左營區,房地(土地+建物)+車位,高雄市左營區文學路631~660號,15.58,住,,,1080526,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070906,122.21,2,2,1,有,有,8000000,65461,坡道平面,18.37,0,,RPOOMLNJPHOFFEE38CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區青農路1~30號,21.96,住,,,1080607,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830817,140.68,3,2,2,有,有,5100000,36252,坡道平面,0.0,0,,RPPOMLNJPHOFFEE48CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠盛街91~120號,14.87,住,,,1080608,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850205,136.34,3,2,2,有,有,4085000,29962,坡道平面,0.0,0,,RPQOMLNJPHOFFEE58CA
三民區,房地(土地+建物),高雄市三民區博愛一路391~420號,26.83,商,,,1080529,土地1建物1車位0,六層,十二層,辦公商業大樓,,鋼筋混凝土造,0780929,302.35,0,0,0,無,有,11080000,36646,,0.0,0,,RPOOMLPLPHOFFDE68CA
三民區,房地(土地+建物)+車位,高雄市三民區天祥二路1~30號,17.6,住,,,1080518,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030831,173.19,3,2,2,有,有,9700000,56008,坡道平面,23.23,0,,RPUOMLMLPHOFFDE98CA
三民區,房地(土地+建物),高雄市三民區民豐路31~60號,7.23,商,,,1080530,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870626,101.26,3,2,2,有,無,3850000,38021,,0.0,0,,RPQNMLQKPHOFFDE78CA
三民區,房地(土地+建物)+車位,高雄市三民區文濱路1~30號,35.21,住,,,1080505,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1051130,220.19,4,2,2,有,有,16580000,75299,坡道平面,19.26,0,,RPWOMLKKPHOFFDE88CA
三民區,房地(土地+建物)+車位,高雄市三民區鼎信街31~60號,37.18,住,,,1080526,土地1建物1車位1,一層，二層，三層，夾層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881028,288.91999999999996,5,2,3,有,有,9150000,31670,坡道平面,0.0,0,,RPPNMLTJPHOFFDE88CA
三民區,房地(土地+建物),高雄市三民區鼎新路181~210號,7.57,商,,,1080615,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830104,91.08,2,2,1,有,有,3300000,36232,,0.0,0,,RPRPMLNJPHOFFDE68CA
三民區,房地(土地+建物),高雄市三民區哈爾濱街166巷1~30號,56.0,商,,,1080615,土地1建物1車位0,全,二層,透天厝,,加強磚造,0630122,84.28,4,2,2,有,無,8180000,97057,,0.0,0,含增建或未登記建物。;,RPOOMLMJPHOFFDE18CA
小港區,房地(土地+建物),高雄市小港區安和街107巷1~30號,20.1,住,,,1080601,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0730621,83.0,3,2,2,有,無,2680000,32289,,0.0,0,含增建或未登記建物。;附家電傢俱。賣方已相當減價出售予買方，買方同意賣方對本買賣標的物無須負擔瑕疵擔保責任。,RPTNMLKKPHOFFCE38CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區青年一路91~120號,22.45,商,,,1080531,土地3建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061228,177.0,2,2,2,有,有,14120000,79774,坡道平面,17.67,0,,RPVPMLMLPHOFFBE98CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區青年一路91~120號,32.07,商,,,1080222,土地3建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061228,245.28,3,2,2,有,有,18800000,76647,坡道平面,17.67,0,,RPXPMLMLPHOFFBE56CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區青年一路91~120號,22.45,商,,,1080527,土地3建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061228,177.0,2,2,2,有,有,13180000,74463,坡道平面,17.67,0,,RPOQMLMLPHOFFBE38CA
苓雅區,房地(土地+建物),高雄市苓雅區渤海街1~30號,4.9,商,,,1041212,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080129,63.849999999999994,2,1,1,有,有,4800000,75176,,0.0,0,含裝潢,RPQPMLTKPHOFFBE09CA
苓雅區,房地(土地+建物),高雄市新興區渤海街1~30號,4.9,商,,,1061228,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080129,63.849999999999994,2,1,1,有,有,4420000,69225,,0.0,0,含裝潢,RPRPMLTKPHOFFBE56CA
苓雅區,房地(土地+建物),高雄市苓雅區林南街1~30號,24.97,住,,,1080612,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0700624,142.04,3,2,2,有,有,7300000,51394,,0.0,0,,RPOOMLMLPHOFFBE18CA
